frame,hip_R_3d,hip_R_xy,hip_R_yz,hip_R_xz,knee_R_3d,knee_R_xy,knee_R_yz,knee_R_xz,ankle_R_3d,ankle_R_xy,ankle_R_yz,ankle_R_xz,hip_L_3d,hip_L_xy,hip_L_yz,hip_L_xz,knee_L_3d,knee_L_xy,knee_L_yz,knee_L_xz,ankle_L_3d,ankle_L_xy,ankle_L_yz,ankle_L_xz,pelvic_yz,pelvic_xz,28_x,28_y,28_z,27_x,27_y,27_z,24_x,23_x,11_y,12_y,pelvis_z,knee_xy_r,knee_xy_l,ankle_xy_r,ankle_xy_l,knee_xy,ankle_xy,img_w,img_h,scale_cm_per_px
178,145.64885074302796,172.5066599588428,146.37204240176231,116.45511164607619,165.48363191331325,169.76056123598522,168.71746616287376,159.85613045838323,96.43849649408602,118.26914539732135,106.53503048149197,29.701809534661127,135.50952089774944,177.68979206734988,135.54290173186578,3.4582101669451357,152.36878451629806,147.65064558501572,174.16335483801006,138.13640688784633,123.31569369366903,147.81649939560796,128.58305329756814,33.3470284080394,-178.1634547433951,-163.31119432820591,0.0594907030463218,0.1421302109956741,0.1455855220556259,0.1338212937116623,0.2343932390213012,0.2851997017860412,0.0299496091902256,0.0740108340978622,0.7662522196769714,0.7649009823799133,-0.0001143403351307054,169.76056123598522,147.65064558501572,118.26914539732135,147.81649939560796,158.7056034105005,133.04282239646466,1920.0,1080.0,0.2
179,163.44859096765697,171.4823636084288,165.6819227726026,135.25340149436326,165.98928172576038,166.73391249346045,174.0332748304929,141.42566842150282,98.19151234721683,117.08252900851228,109.03323301448485,5.170016308828171,135.7369189170914,173.76464902120537,135.9820305311042,23.932195729305363,150.81432977295538,151.93510621549288,163.9853836582001,133.594529693268,123.44687264023393,151.22923462671264,128.85711237379078,28.223402620190335,-178.93338749999086,-164.35873586226197,0.0590661689639091,0.1425056308507919,0.0500782020390033,0.1059666648507118,0.2305639535188675,0.268600732088089,0.0222143195569515,0.0648108795285224,0.7656106352806091,0.7692466974258423,-0.0001204386353492945,166.73391249346045,151.93510621549288,117.08252900851228,151.22923462671264,159.33450935447667,134.15588181761245,1920.0,1080.0,0.2
180,154.68756669726537,171.98658403942414,155.9111044362238,106.19093935495508,159.1864144777715,166.96810129439996,163.51175444876486,126.98455222614548,100.21859260651023,115.47694211829553,111.89528106965741,17.269736595771274,138.85106067183352,174.37408951887093,138.99237667824335,179.43749813168026,156.77738871306335,157.39326920299777,166.00758722718612,147.44884885290855,114.29390834228145,157.062619380294,116.77904586405562,16.580389346937,-178.71278781027158,-163.50179570047175,0.0613376758992672,0.1429381966590881,0.0467076934874057,0.0798282623291015,0.2294221818447113,0.2913636863231659,0.0139595381915569,0.0560390688478946,0.7611113786697388,0.7690984010696411,-8.191168308255281e-05,166.96810129439996,157.39326920299777,115.47694211829553,157.062619380294,162.18068524869886,136.26978074929477,1920.0,1080.0,0.2
181,157.8293151105526,171.87513817795997,159.30880702082234,127.96170588773299,168.74048718524898,169.83697561003902,174.04249925946635,155.36961440989455,96.41590869770586,123.40754299165904,104.59243997201408,5.224477979310734,148.82462214514555,176.31646652747443,148.86639851293532,178.2036471578647,160.94850951990355,164.19221674858895,165.98027907151507,156.66752051056,92.31903728340895,135.5828543629247,96.17173768155106,8.383816985431887,-177.50725350671172,-166.33303300635694,0.0585121363401412,0.1498788595199585,0.0996806696057319,0.0543483980000019,0.2023011893033981,0.2923721671104431,0.0094399638473987,0.0393828488886356,0.7590140104293823,0.7634575366973877,-5.7660043239596975e-05,169.83697561003902,164.19221674858895,123.40754299165904,135.5828543629247,167.01459617931397,129.49519867729188,1920.0,1080.0,0.2
182,156.20660538138404,175.09336858629666,156.6441168604115,114.71501392034456,167.9382796462091,172.43729087777547,170.48947324463305,153.31247934378996,97.94390336864663,123.50658794562638,105.37213204481408,4.65922084009398,152.01227624137465,176.41332327734656,152.10180924405074,177.8696552978487,166.4402304307376,168.16701784750717,170.8971452468017,160.5035959894478,103.13437664588847,169.8991871524543,103.45337071449248,10.036782908784678,-177.49214682636548,-167.04629034890704,0.054506130516529,0.1513497531414032,0.0801513418555259,0.035586591809988,0.1914637684822082,0.2614281773567199,0.0019524617819115,0.0288951322436332,0.7595274448394775,0.7634598016738892,-6.149709224699887e-05,172.43729087777547,168.16701784750717,123.50658794562638,169.8991871524543,170.30215436264132,146.70288754904033,1920.0,1080.0,0.2
183,162.03789528369128,177.24515553113542,162.23159936760075,107.17109053555136,147.70881140713274,165.04382177943498,150.2452421632257,90.00047854678621,77.43721917975715,121.7591210140606,80.8269666306831,4.059416447635141,164.76870699361584,177.09805976880082,165.04290807057083,157.6491734660337,165.41391226275593,169.56283729890364,167.45633624042432,170.70454313188404,73.56109135381972,138.86839746625307,75.36564538901187,4.763315289872469,-177.87165502812954,165.42028105831187,0.0548929497599601,0.1551200747489929,0.0470484308898448,0.0354273431003093,0.1900086253881454,0.2668741941452026,0.0112102776765823,-0.0173311606049537,0.7590010762214661,0.7617337703704834,-8.026510477064999e-05,165.04382177943498,169.56283729890364,121.7591210140606,138.86839746625307,167.3033295391693,130.31375924015683,1920.0,1080.0,0.2
184,154.5734324190409,178.18768796789436,154.63470831768927,42.666190655456674,148.56348200446857,165.5582256107097,150.90006056045272,72.21469301753619,80.71774414574263,121.25487642826334,85.03083134528356,8.541790554363558,173.73033267253396,174.60032151419523,176.32567012465617,169.1666166603957,168.25102464935532,173.45533444640472,169.18359745135285,178.93250519118777,77.78278382865432,126.63006868798739,80.6282005206476,16.522677469614468,179.54060184094124,168.89900842199475,0.057829026132822,0.1576714515686035,0.0238978937268257,0.057541623711586,0.1763278096914291,0.1916889250278473,0.002746631624177,-0.0206443704664707,0.7534268498420715,0.7528907060623169,-9.046122431755066e-05,165.5582256107097,173.45533444640472,121.25487642826334,126.63006868798739,169.50678002855722,123.94247255812536,1920.0,1080.0,0.2
185,146.55401867113767,177.2550814369324,146.65317417569275,3.5661379025746696,138.2498109871874,164.65271271437544,139.91660461890245,34.20149851340928,79.9901533688674,125.50656223216335,83.8754905952109,8.055532585834385,174.73637612211954,175.86583154050896,176.74729431980202,149.51203851697866,159.0750652208966,168.8741713214956,160.7677679789427,154.3239043525227,81.32938546514326,129.89515636749823,84.07254283540271,31.170601064349412,179.12838516684604,163.9141153252836,0.0543149374425411,0.1624625772237777,0.0108510209247469,0.0541176311671733,0.1740858107805252,0.1346767544746399,-3.699774242704734e-05,-0.0329643040895462,0.7491828203201294,0.7407589554786682,-8.928403258319853e-05,164.65271271437544,168.8741713214956,125.50656223216335,129.89515636749823,166.76344201793552,127.7008592998308,1920.0,1080.0,0.2
186,134.88231140932493,177.07817829876137,134.94039759933366,8.356212698559574,131.52830616545896,161.67879259594227,133.88641033030305,35.90945783676222,88.47901417393184,133.172860449683,92.51072774271951,21.482214556889176,170.04952012415959,178.335183865597,170.12604853526082,106.7403968906467,153.58482793527588,161.71187082253948,159.4937866969256,109.40061099785451,92.90431489676355,130.22555330391756,97.636584761243,52.604426128421956,177.64940219627326,163.20902540417714,0.0476652123034,0.1723269373178482,-0.0504227913916111,0.0480428896844387,0.1765751093626022,0.0719686225056648,-0.0072680031880736,-0.0425057187676429,0.7434055805206299,0.731093168258667,-8.470937609669771e-05,161.67879259594227,161.71187082253948,133.172860449683,130.22555330391756,161.69533170924086,131.69920687680028,1920.0,1080.0,0.2
187,143.7239930052359,174.85782293841834,144.03327960880458,0.678641257988622,139.80532407884274,164.36102132234566,141.76295955369625,41.07590472908856,88.79369263822595,139.63828730406107,91.92039723962418,20.275664234356626,166.8378473125202,177.48182398735887,166.9952807678311,90.20405032625382,153.74563243930103,161.82951059386565,159.45263335814798,114.90590972737495,95.46116178368443,139.41341421304944,98.89951434845165,55.57545343196203,175.06472285140524,161.92681825902366,0.0415209047496318,0.1770095974206924,-0.009491360746324,0.041429553180933,0.1789648830890655,0.0697525665163993,-0.0152835072949528,-0.0501832440495491,0.7308428287506104,0.724776566028595,-9.386986494065025e-05,164.36102132234566,161.82951059386565,139.63828730406107,139.41341421304944,163.09526595810564,139.52585075855524,1920.0,1080.0,0.2
188,137.72624981197302,170.49939602754475,138.621695653059,6.893016724628637,143.57637395759124,168.9008046930958,144.50042963075236,54.31380869297359,95.56119051941683,144.23633098418634,98.51378783631104,26.434494338778517,157.89669096647108,176.64302569258288,158.00756068466563,71.31148483710068,152.4461891428246,161.95586359083498,157.35136045966848,112.82634336633949,97.26414897237376,144.3229779654113,100.02331251158512,56.308192791146915,170.63539464043595,156.7779201388906,0.0353260114789009,0.1749078035354614,-0.0235850270837545,0.0343472622334957,0.1801525056362152,0.0510933771729469,-0.0251333657652139,-0.0579061321914196,0.71073317527771,0.7021980881690979,-9.312480688095093e-05,168.9008046930958,161.95586359083498,144.23633098418634,144.3229779654113,165.4283341419654,144.2796544747988,1920.0,1080.0,0.2
189,143.46095553886923,173.38059716637852,143.89145670904622,29.044483112992477,141.89698897298138,171.49609415731626,141.86284033978802,61.886839795632966,100.4448335971336,147.0427863817955,103.76467970388073,24.612286168377683,165.06750848751017,179.81394873119157,164.96397565387838,113.03863694712466,150.41167199281065,161.2267472361094,154.50488609952507,133.5984851908448,97.0672643173607,144.17234501402234,100.39485627466262,38.010106832320794,169.2939149744726,166.6556246291535,0.027209673076868,0.1750400960445404,-0.0281929560005664,0.0179353561252355,0.1808003485202789,0.0991651564836502,-0.0441393330693244,-0.0637866854667663,0.651913583278656,0.6788743138313293,-0.00012725219130515011,171.49609415731626,161.2267472361094,147.0427863817955,144.17234501402234,166.36142069671283,145.6075656979089,1920.0,1080.0,0.2
190,128.7660558153939,177.73988587123392,128.7111548189819,18.06216737325098,127.06460777755757,161.90182021876493,127.82855588354079,47.837317176516166,94.72684984099787,152.5913357411441,95.99387309095805,31.02251523018674,153.62159352327842,177.55612413320998,153.4175926003638,123.77681265181779,151.16073313340934,172.8976024282275,151.2146175654894,129.6586979628782,88.3753439763247,174.204144525461,86.28677013190902,33.1671542370234,163.76647712664186,160.67162714313804,0.0094001982361078,0.1918390840291977,-0.012168189510703,-0.0365410819649696,0.1682638823986053,0.1277899593114853,-0.0680797398090362,-0.0940582230687141,0.6819717288017273,0.6980646252632141,-8.018314838410118e-05,161.90182021876493,172.8976024282275,152.5913357411441,174.204144525461,167.3997113234962,163.39774013330253,1920.0,1080.0,0.2
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.980005366021883e-05,,,,,,,1920.0,1080.0,0.2
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.941695893633648e-05,,,,,,,1920.0,1080.0,0.2
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.903386421245414e-05,,,,,,,1920.0,1080.0,0.2
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.86507694885718e-05,,,,,,,1920.0,1080.0,0.2
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.826767476468945e-05,,,,,,,1920.0,1080.0,0.2
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.78845800408071e-05,,,,,,,1920.0,1080.0,0.2
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.750148531692475e-05,,,,,,,1920.0,1080.0,0.2
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.711839059304241e-05,,,,,,,1920.0,1080.0,0.2
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.673529586916007e-05,,,,,,,1920.0,1080.0,0.2
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.635220114527771e-05,,,,,,,1920.0,1080.0,0.2
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.596910642139537e-05,,,,,,,1920.0,1080.0,0.2
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.558601169751303e-05,,,,,,,1920.0,1080.0,0.2
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.520291697363067e-05,,,,,,,1920.0,1080.0,0.2
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.481982224974833e-05,,,,,,,1920.0,1080.0,0.2
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.443672752586598e-05,,,,,,,1920.0,1080.0,0.2
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.405363280198364e-05,,,,,,,1920.0,1080.0,0.2
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.367053807810129e-05,,,,,,,1920.0,1080.0,0.2
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.328744335421894e-05,,,,,,,1920.0,1080.0,0.2
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.29043486303366e-05,,,,,,,1920.0,1080.0,0.2
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.252125390645424e-05,,,,,,,1920.0,1080.0,0.2
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.21381591825719e-05,,,,,,,1920.0,1080.0,0.2
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.175506445868956e-05,,,,,,,1920.0,1080.0,0.2
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.137196973480722e-05,,,,,,,1920.0,1080.0,0.2
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.098887501092486e-05,,,,,,,1920.0,1080.0,0.2
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.060578028704252e-05,,,,,,,1920.0,1080.0,0.2
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.022268556316018e-05,,,,,,,1920.0,1080.0,0.2
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.983959083927782e-05,,,,,,,1920.0,1080.0,0.2
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.945649611539548e-05,,,,,,,1920.0,1080.0,0.2
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.907340139151313e-05,,,,,,,1920.0,1080.0,0.2
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.869030666763079e-05,,,,,,,1920.0,1080.0,0.2
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.830721194374844e-05,,,,,,,1920.0,1080.0,0.2
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.792411721986609e-05,,,,,,,1920.0,1080.0,0.2
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.754102249598375e-05,,,,,,,1920.0,1080.0,0.2
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.715792777210141e-05,,,,,,,1920.0,1080.0,0.2
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.677483304821905e-05,,,,,,,1920.0,1080.0,0.2
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.639173832433671e-05,,,,,,,1920.0,1080.0,0.2
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.600864360045437e-05,,,,,,,1920.0,1080.0,0.2
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.562554887657202e-05,,,,,,,1920.0,1080.0,0.2
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.524245415268967e-05,,,,,,,1920.0,1080.0,0.2
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.485935942880732e-05,,,,,,,1920.0,1080.0,0.2
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.447626470492498e-05,,,,,,,1920.0,1080.0,0.2
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.409316998104263e-05,,,,,,,1920.0,1080.0,0.2
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.371007525716028e-05,,,,,,,1920.0,1080.0,0.2
234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.332698053327794e-05,,,,,,,1920.0,1080.0,0.2
235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.29438858093956e-05,,,,,,,1920.0,1080.0,0.2
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.256079108551324e-05,,,,,,,1920.0,1080.0,0.2
237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.21776963616309e-05,,,,,,,1920.0,1080.0,0.2
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.179460163774856e-05,,,,,,,1920.0,1080.0,0.2
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.14115069138662e-05,,,,,,,1920.0,1080.0,0.2
240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.102841218998386e-05,,,,,,,1920.0,1080.0,0.2
241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0645317466101516e-05,,,,,,,1920.0,1080.0,0.2
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0262222742219167e-05,,,,,,,1920.0,1080.0,0.2
243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.987912801833682e-05,,,,,,,1920.0,1080.0,0.2
244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9496033294454475e-05,,,,,,,1920.0,1080.0,0.2
245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.911293857057213e-05,,,,,,,1920.0,1080.0,0.2
246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.872984384668978e-05,,,,,,,1920.0,1080.0,0.2
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.834674912280743e-05,,,,,,,1920.0,1080.0,0.2
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.796365439892509e-05,,,,,,,1920.0,1080.0,0.2
249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.758055967504275e-05,,,,,,,1920.0,1080.0,0.2
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.719746495116039e-05,,,,,,,1920.0,1080.0,0.2
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.681437022727805e-05,,,,,,,1920.0,1080.0,0.2
252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.643127550339571e-05,,,,,,,1920.0,1080.0,0.2
253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.604818077951336e-05,,,,,,,1920.0,1080.0,0.2
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.566508605563101e-05,,,,,,,1920.0,1080.0,0.2
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5281991331748666e-05,,,,,,,1920.0,1080.0,0.2
256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.489889660786632e-05,,,,,,,1920.0,1080.0,0.2
257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4515801883983974e-05,,,,,,,1920.0,1080.0,0.2
258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4132707160101624e-05,,,,,,,1920.0,1080.0,0.2
259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.374961243621928e-05,,,,,,,1920.0,1080.0,0.2
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.336651771233693e-05,,,,,,,1920.0,1080.0,0.2
261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.298342298845458e-05,,,,,,,1920.0,1080.0,0.2
262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.260032826457224e-05,,,,,,,1920.0,1080.0,0.2
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.22172335406899e-05,,,,,,,1920.0,1080.0,0.2
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.183413881680755e-05,,,,,,,1920.0,1080.0,0.2
265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.14510440929252e-05,,,,,,,1920.0,1080.0,0.2
266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1067949369042857e-05,,,,,,,1920.0,1080.0,0.2
267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0684854645160514e-05,,,,,,,1920.0,1080.0,0.2
268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.030175992127816e-05,,,,,,,1920.0,1080.0,0.2
269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9918665197395815e-05,,,,,,,1920.0,1080.0,0.2
270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.953557047351347e-05,,,,,,,1920.0,1080.0,0.2
271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.915247574963112e-05,,,,,,,1920.0,1080.0,0.2
272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.876938102574878e-05,,,,,,,1920.0,1080.0,0.2
273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.838628630186643e-05,,,,,,,1920.0,1080.0,0.2
274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.800319157798408e-05,,,,,,,1920.0,1080.0,0.2
275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.762009685410174e-05,,,,,,,1920.0,1080.0,0.2
276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.723700213021939e-05,,,,,,,1920.0,1080.0,0.2
277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.685390740633705e-05,,,,,,,1920.0,1080.0,0.2
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.64708126824547e-05,,,,,,,1920.0,1080.0,0.2
279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6087717958572356e-05,,,,,,,1920.0,1080.0,0.2
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5704623234690006e-05,,,,,,,1920.0,1080.0,0.2
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5321528510807664e-05,,,,,,,1920.0,1080.0,0.2
282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4938433786925314e-05,,,,,,,1920.0,1080.0,0.2
283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4555339063042965e-05,,,,,,,1920.0,1080.0,0.2
284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.417224433916062e-05,,,,,,,1920.0,1080.0,0.2
285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.378914961527827e-05,,,,,,,1920.0,1080.0,0.2
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.340605489139593e-05,,,,,,,1920.0,1080.0,0.2
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.302296016751358e-05,,,,,,,1920.0,1080.0,0.2
288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.263986544363124e-05,,,,,,,1920.0,1080.0,0.2
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.225677071974889e-05,,,,,,,1920.0,1080.0,0.2
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1873675995866547e-05,,,,,,,1920.0,1080.0,0.2
291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.14905812719842e-05,,,,,,,1920.0,1080.0,0.2
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.110748654810185e-05,,,,,,,1920.0,1080.0,0.2
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0724391824219505e-05,,,,,,,1920.0,1080.0,0.2
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0341297100337156e-05,,,,,,,1920.0,1080.0,0.2
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.995820237645481e-05,,,,,,,1920.0,1080.0,0.2
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9575107652572464e-05,,,,,,,1920.0,1080.0,0.2
297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.919201292869012e-05,,,,,,,1920.0,1080.0,0.2
298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.880891820480777e-05,,,,,,,1920.0,1080.0,0.2
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.842582348092543e-05,,,,,,,1920.0,1080.0,0.2
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.804272875704308e-05,,,,,,,1920.0,1080.0,0.2
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.765963403316073e-05,,,,,,,1920.0,1080.0,0.2
302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.727653930927839e-05,,,,,,,1920.0,1080.0,0.2
303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.689344458539604e-05,,,,,,,1920.0,1080.0,0.2
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6510349861513696e-05,,,,,,,1920.0,1080.0,0.2
305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.612725513763135e-05,,,,,,,1920.0,1080.0,0.2
306,165.08161756542756,172.6048209776543,166.80935076827183,173.5543040670385,131.30968329061236,175.83356348420523,131.2280832047466,34.18502681714627,85.46443081225567,126.375705127851,82.05321496429109,43.109737211591394,150.98950521522139,165.67100327420206,154.47959016820104,55.68117065384219,131.45359436448396,167.8655017506686,130.61154547625233,89.1541017335333,71.73825314088162,134.39953991027573,74.24174262766397,6.400722018205576,-0.7833631419211052,14.171787380182398,0.1083656102418899,0.1745184957981109,0.1410727053880691,-0.0554886944591999,0.1923540532588958,0.0549194365739822,0.0717522352933883,0.0282296705991029,0.7588334083557129,0.7337939143180847,-3.5744160413749004e-05,175.83356348420523,167.8655017506686,126.375705127851,134.39953991027573,171.84953261743692,130.38762251906337,1920.0,1080.0,0.2
