0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis,21_x,21_y,21_z,21_vis,22_x,22_y,22_z,22_vis,23_x,23_y,23_z,23_vis,24_x,24_y,24_z,24_vis,25_x,25_y,25_z,25_vis,26_x,26_y,26_z,26_vis,27_x,27_y,27_z,27_vis,28_x,28_y,28_z,28_vis,29_x,29_y,29_z,29_vis,30_x,30_y,30_z,30_vis,31_x,31_y,31_z,31_vis,32_x,32_y,32_z,32_vis,img_w,img_h
-0.05427371338009834,0.8419766426086426,-0.14807061851024628,0.7004335522651672,-0.05297520384192467,0.8564372658729553,-0.13137906789779663,0.6427544355392456,-0.0537567213177681,0.8573193550109863,-0.13160814344882965,0.6355025172233582,-0.05463579669594765,0.8575281500816345,-0.1315624862909317,0.6525514721870422,-0.0481354184448719,0.854928195476532,-0.14986799657344818,0.7037288546562195,-0.04589100554585457,0.8542138934135437,-0.15024195611476898,0.7555825710296631,-0.043569616973400116,0.8537709712982178,-0.15056028962135315,0.8244099617004395,-0.0494980551302433,0.8525209426879883,-0.05070185661315918,0.6848946213722229,-0.03405890613794327,0.847322404384613,-0.13077469170093536,0.8187772631645203,-0.054315462708473206,0.8288743495941162,-0.11306348443031311,0.7755047678947449,-0.048024021089076996,0.8265246748924255,-0.13846707344055176,0.8495392799377441,-0.0656975507736206,0.7434055805206299,0.04492620378732681,0.9807980060577393,0.005358084570616484,0.731093168258667,-0.15235227346420288,0.9985138177871704,-0.05744583159685135,0.6051740050315857,0.06656920164823532,0.19943563640117645,0.04233214631676674,0.6324689984321594,-0.1643902212381363,0.79023677110672,-0.05224430933594704,0.5157738327980042,-0.01945817843079567,0.23311705887317657,0.07298829406499863,0.535071611404419,-0.2152157872915268,0.7521416544914246,-0.05032552778720856,0.48907503485679626,-0.030319128185510635,0.2613578736782074,0.08436743170022964,0.5006294250488281,-0.24807783961296082,0.7394936680793762,-0.05345522239804268,0.4915910065174103,-0.05935456231236458,0.26545169949531555,0.08223913609981537,0.49368077516555786,-0.2658040225505829,0.738353967666626,-0.05178048834204674,0.5018081665039062,-0.033672112971544266,0.23799161612987518,0.07620886713266373,0.49882033467292786,-0.22489580512046814,0.7198999524116516,-0.042505718767642975,0.5009583830833435,0.05830500274896622,0.9946978688240051,-0.007268003188073635,0.5057520270347595,-0.05847442150115967,0.998500645160675,-0.019798874855041504,0.3193536400794983,0.03692280128598213,0.45749470591545105,-0.008079078048467636,0.34353911876678467,-0.12547548115253448,0.733280599117279,0.048042889684438705,0.17657510936260223,0.07196862250566483,0.7304908633232117,0.04766521230340004,0.1723269373178482,-0.0504227913916111,0.8572366237640381,0.06748957931995392,0.1447906643152237,0.06842251121997833,0.6841689944267273,0.062463078647851944,0.14846093952655792,-0.04740413650870323,0.6656330823898315,0.024538937956094742,0.12466321885585785,-0.06030779331922531,0.6936293244361877,0.012526837177574635,0.10839063674211502,-0.18046456575393677,0.7661539316177368,1920.0,1080.0
-0.060285210609436035,0.8287951350212097,-0.1587974727153778,0.6409328579902649,-0.059569064527750015,0.8423409461975098,-0.14505329728126526,0.5825947523117065,-0.060438886284828186,0.8431867361068726,-0.14528560638427734,0.5750799775123596,-0.06140550225973129,0.8433416485786438,-0.1452384740114212,0.591475248336792,-0.05491558462381363,0.8408622741699219,-0.16130031645298004,0.6453533172607422,-0.05287308618426323,0.8400901556015015,-0.16169670224189758,0.6994687914848328,-0.05075618997216225,0.8395993709564209,-0.16204260289669037,0.7791048884391785,-0.057627130299806595,0.8379715085029602,-0.06796121597290039,0.6213038563728333,-0.04284026101231575,0.8330013155937195,-0.14020663499832153,0.7699230313301086,-0.060991011559963226,0.8165833950042725,-0.12622478604316711,0.7191513180732727,-0.054720766842365265,0.8140893578529358,-0.14872318506240845,0.8045991063117981,-0.07220140099525452,0.7308428287506104,0.024471687152981758,0.9748561382293701,-0.0024967731442302465,0.724776566028595,-0.1495790332555771,0.9984334111213684,-0.04230516031384468,0.5886239409446716,0.05960746109485626,0.18004727363586426,0.030363937839865685,0.6251299977302551,-0.13397464156150818,0.8075392842292786,-0.011278978548943996,0.5045900940895081,-0.01624048314988613,0.21021638810634613,0.0676717758178711,0.5271914005279541,-0.1569618135690689,0.774406909942627,-0.0026513959746807814,0.47622308135032654,-0.02793753519654274,0.23606686294078827,0.08255510777235031,0.4976476728916168,-0.18075044453144073,0.7606680989265442,-0.005256076343357563,0.4850040674209595,-0.05240625888109207,0.2398599088191986,0.0794895738363266,0.49161818623542786,-0.19899395108222961,0.7601671814918518,-0.004419236909598112,0.49972766637802124,-0.027792291715741158,0.21509984135627747,0.07252132147550583,0.4962138533592224,-0.1640576273202896,0.7413509488105774,-0.0501832440495491,0.49639320373535156,0.053378812968730927,0.9943119883537292,-0.01528350729495287,0.5056279897689819,-0.05356655269861221,0.9984186887741089,-0.02507006749510765,0.3149939179420471,0.03439140319824219,0.425948828458786,-0.010115151293575764,0.34136876463890076,-0.08940383046865463,0.6961722373962402,0.041429553180933,0.17896488308906555,0.06975256651639938,0.7164537906646729,0.04152090474963188,0.17700959742069244,-0.009491360746324062,0.8391022682189941,0.06212138012051582,0.14680536091327667,0.06660540401935577,0.6536883115768433,0.05863647907972336,0.15626512467861176,-0.005532317794859409,0.625642716884613,0.026659255847334862,0.12199228256940842,-0.061455629765987396,0.6803621053695679,0.013561147265136242,0.11088597774505615,-0.13464263081550598,0.7428061366081238,1920.0,1080.0
-0.06257251650094986,0.7940243482589722,-0.161114901304245,0.5814041495323181,-0.06251803040504456,0.8055501580238342,-0.15203659236431122,0.5259547829627991,-0.06353966891765594,0.8064091205596924,-0.15226654708385468,0.5188207030296326,-0.06464883685112,0.8065881133079529,-0.15224012732505798,0.5339464545249939,-0.058010246604681015,0.804057240486145,-0.1626662164926529,0.5856547951698303,-0.05628780275583267,0.8032324910163879,-0.163068950176239,0.6378515362739563,-0.05449706315994263,0.8026888966560364,-0.1634301245212555,0.7200451493263245,-0.06307370215654373,0.802562952041626,-0.09179291874170303,0.5609567761421204,-0.048845741897821426,0.7975656986236572,-0.13931170105934143,0.7087680697441101,-0.06426963955163956,0.7848914861679077,-0.13434705138206482,0.6567477583885193,-0.05821414291858673,0.7823697924613953,-0.14946313202381134,0.7461627125740051,-0.0782819613814354,0.71073317527771,-0.02063366211950779,0.9700795412063599,-0.008739209733903408,0.7021980881690979,-0.13354340195655823,0.9983752369880676,-0.014782429672777653,0.593450129032135,0.01491495966911316,0.1637505739927292,0.016615495085716248,0.615818440914154,-0.11173107475042343,0.8236412405967712,0.0075335027649998665,0.5073599219322205,-0.03549765422940254,0.19040177762508392,0.05167452245950699,0.5202932357788086,-0.1420285850763321,0.7959092259407043,0.013311564922332764,0.4780197739601135,-0.04682932421565056,0.21463027596473694,0.0637967437505722,0.492874413728714,-0.1628189980983734,0.7823354601860046,0.009997122921049595,0.4849860370159149,-0.06874489784240723,0.2182462364435196,0.06182049587368965,0.4888630509376526,-0.1812671720981598,0.7821145057678223,0.010368650779128075,0.49750247597694397,-0.04488936439156532,0.19577878713607788,0.055834755301475525,0.4937525987625122,-0.1493433266878128,0.7641322612762451,-0.0579061321914196,0.4944014251232147,0.038098517805337906,0.9941099286079407,-0.025133365765213966,0.5069981217384338,-0.03828476741909981,0.9983925819396973,-0.028858713805675507,0.30538439750671387,0.015549187548458576,0.4031897783279419,-0.01141369715332985,0.34010136127471924,-0.08414804935455322,0.6650999188423157,0.03434726223349571,0.1801525056362152,0.05109337717294693,0.7031373977661133,0.03532601147890091,0.17490780353546143,-0.02358502708375454,0.8183890581130981,0.056023988872766495,0.153883159160614,0.04875398054718971,0.620102047920227,0.053823962807655334,0.15729552507400513,-0.021060191094875336,0.5827435851097107,0.02538442611694336,0.12289239466190338,-0.06699331849813461,0.6624394059181213,0.011593052186071873,0.1095786765217781,-0.1431702822446823,0.715362012386322,1920.0,1080.0
-0.06481602787971497,0.6779096126556396,-0.10982421785593033,0.5339863896369934,-0.06750627607107162,0.6847119331359863,-0.11661865562200546,0.47765350341796875,-0.0680629312992096,0.6854513883590698,-0.1167004331946373,0.47039633989334106,-0.06867722421884537,0.6855023503303528,-0.11661466211080551,0.4842687249183655,-0.06566962599754333,0.6852697134017944,-0.11277850717306137,0.538993775844574,-0.06558998674154282,0.685678243637085,-0.11322540789842606,0.594692051410675,-0.06545307487249374,0.6863925457000732,-0.1136075109243393,0.6866568922996521,-0.07217845320701599,0.6922789216041565,-0.07360806316137314,0.5089921951293945,-0.06742281466722488,0.6945268511772156,-0.09786587208509445,0.6780708432197571,-0.06636723130941391,0.679637610912323,-0.09611073136329651,0.6069976091384888,-0.06472197920084,0.679438054561615,-0.09627462923526764,0.7120717167854309,-0.08342143893241882,0.651913583278656,-0.0011322980280965567,0.9685264229774475,-0.04811050742864609,0.6788743138313293,-0.10295931249856949,0.998490571975708,-0.005491551943123341,0.596179723739624,0.029826287180185318,0.14877881109714508,0.004288958851248026,0.6087632775306702,-0.093143530189991,0.8390772938728333,0.0010929914424195886,0.5072722434997559,-0.023932021111249924,0.17311139404773712,0.03178396075963974,0.5144690275192261,-0.1409107893705368,0.8157612681388855,-0.017973901703953743,0.47846266627311707,-0.034544460475444794,0.1966479867696762,0.04323960095643997,0.48964205384254456,-0.1646469086408615,0.8027039766311646,-0.02505272999405861,0.48405155539512634,-0.05745449289679527,0.20031623542308807,0.04118327796459198,0.4846784770488739,-0.17677491903305054,0.802668571472168,-0.024178948253393173,0.49539914727211,-0.03392958641052246,0.1796731948852539,0.034817781299352646,0.4890875220298767,-0.14625245332717896,0.7856987714767456,-0.06378668546676636,0.4915994703769684,0.04128652811050415,0.9939772486686707,-0.04413933306932449,0.5072590112686157,-0.04154103249311447,0.9984137415885925,-0.04146462306380272,0.30483943223953247,0.040585409849882126,0.3868963420391083,-0.020177053287625313,0.33555060625076294,-0.09213297814130783,0.6798108816146851,0.017935356125235558,0.18080034852027893,0.09916515648365021,0.6967694163322449,0.027209673076868057,0.1750400960445404,-0.028192956000566483,0.8145285844802856,0.0012758382363244891,0.13844409584999084,0.10030270367860794,0.5929515957832336,0.044646453112363815,0.16401861608028412,-0.023061424493789673,0.5493753552436829,0.005911019630730152,0.11422943323850632,0.006435737479478121,0.6452749967575073,0.007090860512107611,0.10715986043214798,-0.12341108918190002,0.7028079032897949,1920.0,1080.0
-0.1038888543844223,0.7449039220809937,-0.18923555314540863,0.4835734963417053,-0.1058773472905159,0.757689893245697,-0.18770161271095276,0.43082427978515625,-0.10706393420696259,0.7586999535560608,-0.18791209161281586,0.4241631031036377,-0.10829529911279678,0.7590751051902771,-0.1878943294286728,0.4368080198764801,-0.10237094014883041,0.7564635872840881,-0.1920391172170639,0.48781412839889526,-0.10136906802654266,0.7560358047485352,-0.192450150847435,0.5401214957237244,-0.10032034665346146,0.7558591961860657,-0.192839577794075,0.6287988424301147,-0.11115845292806625,0.7588269114494324,-0.14420482516288757,0.45921701192855835,-0.10008708387613297,0.7550860047340393,-0.1640596091747284,0.6207300424575806,-0.10728681832551956,0.738608181476593,-0.16760729253292084,0.5513169765472412,-0.10246554017066956,0.736583948135376,-0.1745411902666092,0.6545240879058838,-0.12527596950531006,0.6819717288017273,-0.06656145304441452,0.9598402976989746,-0.07696930319070816,0.6980646252632141,-0.14784368872642517,0.9982548952102661,-0.056692395359277725,0.5851697325706482,-0.04613034054636955,0.13588103652000427,-0.023776225745677948,0.6071879863739014,-0.10111403465270996,0.8494105935096741,-0.04751048982143402,0.5404826998710632,-0.0992601290345192,0.15769489109516144,0.01060008630156517,0.5097719430923462,-0.1827729046344757,0.8272884488105774,-0.04487207159399986,0.5285640358924866,-0.11501508206129074,0.18064236640930176,0.019988059997558594,0.48638203740119934,-0.20747700333595276,0.8096985220909119,-0.05348275229334831,0.5396674871444702,-0.1371460109949112,0.1845593899488449,0.018446853384375572,0.4805886745452881,-0.22481901943683624,0.8116090893745422,-0.05265697464346886,0.5481533408164978,-0.10920870304107666,0.16548411548137665,0.014151197858154774,0.4840514063835144,-0.1908954232931137,0.7927296161651611,-0.09405822306871414,0.4929952621459961,0.03695246949791908,0.9932456016540527,-0.06807973980903625,0.5145602226257324,-0.03711283579468727,0.9982708096504211,-0.07160726934671402,0.3084925413131714,0.043814338743686676,0.3672870695590973,-0.05240482836961746,0.33653104305267334,-0.10254792124032974,0.6902587413787842,-0.036541081964969635,0.16826388239860535,0.1277899593114853,0.6964278817176819,0.009400198236107826,0.1918390840291977,-0.012168189510703087,0.8144157528877258,-0.0311335027217865,0.1424255520105362,0.12950104475021362,0.5733092427253723,0.027301780879497528,0.18772545456886292,-0.005557777360081673,0.5230018496513367,-0.017337551340460777,0.11502377688884735,0.024204615503549576,0.6358060836791992,0.0030989155638962984,0.10761703550815582,-0.12002862989902496,0.6964728832244873,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0
