0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis,21_x,21_y,21_z,21_vis,22_x,22_y,22_z,22_vis,23_x,23_y,23_z,23_vis,24_x,24_y,24_z,24_vis,25_x,25_y,25_z,25_vis,26_x,26_y,26_z,26_vis,27_x,27_y,27_z,27_vis,28_x,28_y,28_z,28_vis,29_x,29_y,29_z,29_vis,30_x,30_y,30_z,30_vis,31_x,31_y,31_z,31_vis,32_x,32_y,32_z,32_vis,img_w,img_h
0.467252641916275,0.1287800520658493,-0.19022735953330994,0.9999894499778748,0.47173386812210083,0.11762158572673798,-0.17415252327919006,0.9999764561653137,0.4750533401966095,0.11827954649925232,-0.1743653565645218,0.999972403049469,0.4782456159591675,0.11894690990447998,-0.1743214726448059,0.9999802112579346,0.4631612002849579,0.11633406579494476,-0.17910948395729065,0.9999856352806091,0.46056368947029114,0.11646097153425217,-0.17931120097637177,0.9999866485595703,0.45813143253326416,0.11662689596414566,-0.17944055795669556,0.9999894499778748,0.48025959730148315,0.12557876110076904,-0.0832127034664154,0.9999816417694092,0.45364871621131897,0.12336301803588867,-0.10661973804235458,0.9999657869338989,0.4718503952026367,0.14235374331474304,-0.1550290882587433,0.999992311000824,0.4625121057033539,0.14081445336341858,-0.16286738216876984,0.9999923706054688,0.5034722685813904,0.20774385333061218,-0.01674933359026909,0.9999927878379822,0.43391498923301697,0.20385362207889557,-0.07702157646417618,0.9999862909317017,0.5143595933914185,0.28893405199050903,0.03598305210471153,0.9750118851661682,0.4252626597881317,0.26995691657066345,-0.20553916692733765,0.9785430431365967,0.5220205187797546,0.3622485101222992,0.0017416038317605853,0.9873625636100769,0.42568227648735046,0.31172385811805725,-0.40733999013900757,0.9939627647399902,0.5215977430343628,0.3880694806575775,-0.009876464493572712,0.983099639415741,0.4241146445274353,0.33336836099624634,-0.45811977982521057,0.991757333278656,0.521480143070221,0.3879784345626831,-0.040937721729278564,0.9863877296447754,0.42555174231529236,0.32370156049728394,-0.4654986262321472,0.992785632610321,0.5195897817611694,0.3798503577709198,-0.010948153212666512,0.9810476899147034,0.42811843752861023,0.31643882393836975,-0.4164566993713379,0.987628698348999,0.4878484308719635,0.3817093074321747,0.011730464175343513,0.9999826550483704,0.448263019323349,0.3828907907009125,-0.011865646578371525,0.9999757409095764,0.48055678606033325,0.5130904316902161,-0.022229725494980812,0.9694827198982239,0.45343688130378723,0.5073390007019043,0.006437386851757765,0.8979435563087463,0.47871455550193787,0.6460699439048767,0.009537795558571815,0.9740538597106934,0.4621158838272095,0.6086314916610718,0.1502438485622406,0.937656044960022,0.47639554738998413,0.6794127821922302,0.005670655053108931,0.8240638375282288,0.4661366641521454,0.6192964911460876,0.1597963273525238,0.7536121606826782,0.47999560832977295,0.6701360940933228,-0.10551144182682037,0.9788374304771423,0.45720547437667847,0.6434210538864136,0.08031027764081955,0.9444467425346375,1920.0,1080.0
0.4679783582687378,0.12713199853897095,-0.19589748978614807,0.9999900460243225,0.4727165997028351,0.1157606989145279,-0.18037894368171692,0.9999777674674988,0.4759165942668915,0.11640974134206772,-0.18059158325195312,0.999973714351654,0.47932910919189453,0.1171908974647522,-0.18054842948913574,0.9999809265136719,0.4637661874294281,0.11432123184204102,-0.18435053527355194,0.9999865293502808,0.4610622823238373,0.11451654136180878,-0.18455363810062408,0.9999875426292419,0.45857036113739014,0.11475377529859543,-0.18468500673770905,0.9999900460243225,0.48185139894485474,0.12386178225278854,-0.09079648554325104,0.9999824166297913,0.4541044533252716,0.12150277197360992,-0.10974834859371185,0.9999678134918213,0.4728979170322418,0.14098487794399261,-0.1612463742494583,0.999992311000824,0.4630369544029236,0.1395648717880249,-0.1677582710981369,0.999992311000824,0.5050064325332642,0.2074935883283615,-0.024852968752384186,0.9999920129776001,0.433990478515625,0.20370811223983765,-0.07798156887292862,0.9999852180480957,0.5152803659439087,0.28946399688720703,0.0276580099016428,0.9720444679260254,0.4251965582370758,0.27160248160362244,-0.19495844841003418,0.9780949354171753,0.5229195356369019,0.3634350895881653,-0.00659441901370883,0.9858896136283875,0.4252328872680664,0.3149929940700531,-0.38981226086616516,0.9940911531448364,0.5222939848899841,0.38920044898986816,-0.01878107711672783,0.9813576340675354,0.4236345887184143,0.33718058466911316,-0.43910300731658936,0.9920088052749634,0.5221551656723022,0.3890242874622345,-0.04975316673517227,0.9850315451622009,0.4248165190219879,0.3258299231529236,-0.4477096498012543,0.9929973483085632,0.5203173160552979,0.3811746835708618,-0.019162340089678764,0.9792830944061279,0.4273150861263275,0.3182916045188904,-0.3992150127887726,0.9878668189048767,0.48795467615127563,0.38483214378356934,0.011018138378858566,0.9999803304672241,0.44823065400123596,0.3849095404148102,-0.011155539192259312,0.9999710917472839,0.4801625609397888,0.5186617374420166,-0.030517812818288803,0.970354437828064,0.452396035194397,0.5068007111549377,0.014693652279675007,0.8814477324485779,0.47867506742477417,0.6572486162185669,0.010041697882115841,0.9758486747741699,0.4616799056529999,0.6052429676055908,0.1833692044019699,0.9247824549674988,0.47625651955604553,0.6831369400024414,0.007389391772449017,0.8309599757194519,0.46608272194862366,0.6136901378631592,0.19595745205879211,0.7229762077331543,0.47882089018821716,0.6827098727226257,-0.10603875666856766,0.9801954030990601,0.45720812678337097,0.6429259181022644,0.11773747950792313,0.9346289038658142,1920.0,1080.0
0.46889254450798035,0.12324973195791245,-0.2308301478624344,0.9999908804893494,0.4736851453781128,0.11210553348064423,-0.2150629609823227,0.9999796152114868,0.4768421947956085,0.1128338873386383,-0.2152906358242035,0.9999758005142212,0.4803789556026459,0.11368649452924728,-0.21524553000926971,0.9999824166297913,0.464474081993103,0.11057410389184952,-0.2187218964099884,0.9999876618385315,0.46170035004615784,0.11093906313180923,-0.21893152594566345,0.9999886155128479,0.4592258036136627,0.11129657924175262,-0.21906112134456635,0.9999908208847046,0.483322411775589,0.12029058486223221,-0.12121912837028503,0.9999838471412659,0.4547054171562195,0.11827626824378967,-0.13807913661003113,0.9999703764915466,0.47407636046409607,0.13736367225646973,-0.19451174139976501,0.999992847442627,0.4638194441795349,0.13650740683078766,-0.20036758482456207,0.9999927878379822,0.5066067576408386,0.2073180228471756,-0.04884624108672142,0.9999921321868896,0.4340325593948364,0.20339326560497284,-0.1032882034778595,0.9999848008155823,0.515959620475769,0.28967249393463135,0.004428334534168243,0.9735299348831177,0.42511317133903503,0.273027628660202,-0.20876924693584442,0.9794707894325256,0.5234957933425903,0.3662816286087036,-0.023168884217739105,0.986618161201477,0.4245894253253937,0.319400817155838,-0.39778104424476624,0.9945223927497864,0.5230110287666321,0.39235228300094604,-0.04251391813158989,0.9822667837142944,0.423173725605011,0.3429819345474243,-0.4476217031478882,0.9925639629364014,0.5226457118988037,0.39157137274742126,-0.08986011147499084,0.985771656036377,0.4243505895137787,0.33399733901023865,-0.4589095115661621,0.9934880137443542,0.5207641124725342,0.38350051641464233,-0.045313891023397446,0.9801439642906189,0.4268443286418915,0.32500332593917847,-0.40817028284072876,0.9886569380760193,0.4885669946670532,0.3875652849674225,0.010442372411489487,0.999978244304657,0.4482961893081665,0.3871062695980072,-0.010579048655927181,0.9999654293060303,0.48025378584861755,0.5220844149589539,-0.05418388172984123,0.9719825983047485,0.4520004987716675,0.5066461563110352,0.033013321459293365,0.8753581047058105,0.4784897267818451,0.6698390245437622,-0.004116346128284931,0.9778770804405212,0.46082669496536255,0.5995241403579712,0.25839608907699585,0.9046555757522583,0.4759921729564667,0.6886500120162964,-0.005887427367269993,0.8402547240257263,0.4659219980239868,0.6049772500991821,0.27713143825531006,0.687653660774231,0.4787738025188446,0.7037246227264404,-0.12605300545692444,0.9818419814109802,0.456457257270813,0.6435291767120361,0.20215223729610443,0.9224206209182739,1920.0,1080.0
0.47026491165161133,0.11857250332832336,-0.2595045864582062,0.9999915361404419,0.47495272755622864,0.10724937170743942,-0.24439719319343567,0.9999812245368958,0.4782002866268158,0.10800278186798096,-0.2446313351392746,0.9999775886535645,0.48170727491378784,0.10887682437896729,-0.24458689987659454,0.9999837279319763,0.46565622091293335,0.10590072721242905,-0.24732807278633118,0.9999886155128479,0.4627188444137573,0.1062864288687706,-0.24754120409488678,0.9999894499778748,0.46012312173843384,0.10678451508283615,-0.24766893684864044,0.9999914169311523,0.4848845601081848,0.11530500650405884,-0.1496240645647049,0.9999850392341614,0.4552149474620819,0.11367300152778625,-0.16245292127132416,0.9999722838401794,0.47546133399009705,0.13290908932685852,-0.22226987779140472,0.9999933242797852,0.4649096727371216,0.13225051760673523,-0.22709998488426208,0.9999931454658508,0.5078963041305542,0.20471133291721344,-0.07751644402742386,0.9999922513961792,0.4340587258338928,0.20118659734725952,-0.11547135561704636,0.9999836683273315,0.5176020860671997,0.292834997177124,-0.0459308996796608,0.9750701189041138,0.42518362402915955,0.2735218107700348,-0.19590941071510315,0.9808662533760071,0.5248099565505981,0.3736549913883209,-0.11625984311103821,0.9873979687690735,0.42448896169662476,0.3244835138320923,-0.36628100275993347,0.9949198961257935,0.5240747928619385,0.40055012702941895,-0.13953809440135956,0.9832496047019958,0.42275723814964294,0.3512135446071625,-0.41328996419906616,0.9930543899536133,0.5235498547554016,0.3987886607646942,-0.1700672060251236,0.9865513443946838,0.4237961769104004,0.3424736261367798,-0.4277139902114868,0.9939244985580444,0.5218303203582764,0.3902245759963989,-0.12981559336185455,0.9810156226158142,0.42638322710990906,0.3320768177509308,-0.3773350715637207,0.9893726110458374,0.4902173578739166,0.38829612731933594,0.008548012934625149,0.9999769926071167,0.44900432229042053,0.38816261291503906,-0.008684679865837097,0.9999608993530273,0.48093029856681824,0.5296924114227295,-0.05373901128768921,0.973921537399292,0.45044201612472534,0.5117000937461853,0.033575285226106644,0.8784721493721008,0.4784463942050934,0.6784014701843262,0.00819605216383934,0.979897677898407,0.46043622493743896,0.5954798460006714,0.302012175321579,0.8888779282569885,0.47573086619377136,0.6935673356056213,0.00773839745670557,0.8504452705383301,0.46588563919067383,0.5979400277137756,0.326088011264801,0.6587015390396118,0.4787665903568268,0.7141437530517578,-0.11294770985841751,0.9834769368171692,0.45622512698173523,0.6453877687454224,0.2599259912967682,0.9133599996566772,1920.0,1080.0
0.47143110632896423,0.11108069866895676,-0.30274441838264465,0.9999922513961792,0.47619158029556274,0.09850646555423737,-0.28888028860092163,0.9999828934669495,0.4797911047935486,0.09941866248846054,-0.2891210615634918,0.999979555606842,0.4831048548221588,0.1004243865609169,-0.28907904028892517,0.9999851584434509,0.4666043221950531,0.09715335071086884,-0.2900485396385193,0.9999896287918091,0.4633941352367401,0.09770123660564423,-0.29026952385902405,0.9999903440475464,0.4606000781059265,0.0986732542514801,-0.29039257764816284,0.9999921321868896,0.4865952432155609,0.10654668509960175,-0.1948157697916031,0.9999863505363464,0.45540478825569153,0.10670575499534607,-0.19899329543113708,0.9999745488166809,0.47679203748703003,0.12543660402297974,-0.26528140902519226,0.9999938607215881,0.46584320068359375,0.125807523727417,-0.26767927408218384,0.9999936819076538,0.5096047520637512,0.20079587399959564,-0.11991146951913834,0.9999926090240479,0.4341370463371277,0.19675493240356445,-0.13675284385681152,0.999983549118042,0.5194674730300903,0.29584574699401855,-0.08425658196210861,0.9767645597457886,0.4252481460571289,0.2743120491504669,-0.18044176697731018,0.9821755886077881,0.5260668396949768,0.38082876801490784,-0.15042485296726227,0.9880810379981995,0.42430952191352844,0.34000706672668457,-0.3248882293701172,0.99526447057724,0.5252699255943298,0.4081730246543884,-0.17397737503051758,0.9840453267097473,0.4222771227359772,0.37060096859931946,-0.36541128158569336,0.9934375882148743,0.5248920321464539,0.40808039903640747,-0.20277372002601624,0.9871764183044434,0.4232495427131653,0.3660050630569458,-0.394086092710495,0.9942730665206909,0.5232714414596558,0.3984920382499695,-0.16270247101783752,0.9816897511482239,0.4259241819381714,0.3542511761188507,-0.3394438922405243,0.9899803400039673,0.49192100763320923,0.3887488543987274,0.003967038355767727,0.9999768137931824,0.44991764426231384,0.38820016384124756,-0.004104093182832003,0.9999589920043945,0.4824109673500061,0.5272575616836548,-0.05450139939785004,0.9758330583572388,0.4496585726737976,0.5139843225479126,0.04373975843191147,0.8842347860336304,0.47828784584999084,0.6806052923202515,0.02576749213039875,0.981728196144104,0.4585976004600525,0.588292121887207,0.3535260856151581,0.86928391456604,0.4747408926486969,0.6980802416801453,0.0275820754468441,0.8596839308738708,0.46383434534072876,0.5880635380744934,0.38261258602142334,0.6276596188545227,0.4790131151676178,0.7191587686538696,-0.08857154101133347,0.9849642515182495,0.4561992585659027,0.6449242234230042,0.3257763981819153,0.9023770689964294,1920.0,1080.0
0.4721437990665436,0.1011880561709404,-0.28985342383384705,0.9999922513961792,0.4770696759223938,0.08876338601112366,-0.27665579319000244,0.9999833703041077,0.4808289110660553,0.0897277370095253,-0.2768917977809906,0.9999799728393555,0.4839814007282257,0.09085525572299957,-0.27684882283210754,0.9999856948852539,0.46734780073165894,0.0876096859574318,-0.2776596248149872,0.9999896883964539,0.46400612592697144,0.08802143484354019,-0.27787983417510986,0.9999901056289673,0.4611244201660156,0.088768869638443,-0.2780056893825531,0.9999920129776001,0.48731014132499695,0.0973619744181633,-0.18591605126857758,0.9999866485595703,0.45564141869544983,0.09644488245248795,-0.18929100036621094,0.9999736547470093,0.47729459404945374,0.11598777770996094,-0.2533513903617859,0.9999938607215881,0.46653082966804504,0.11608085036277771,-0.2556013762950897,0.9999933838844299,0.5112358927726746,0.1945117712020874,-0.11353490501642227,0.999992847442627,0.434148907661438,0.19040317833423615,-0.12452377378940582,0.9999816417694092,0.521060049533844,0.2958480417728424,-0.08605697751045227,0.977649986743927,0.42521098256111145,0.27479931712150574,-0.11764989793300629,0.9823192358016968,0.5263152718544006,0.3837277591228485,-0.17130602896213531,0.9886526465415955,0.42382869124412537,0.3526613712310791,-0.20156870782375336,0.9952588677406311,0.5261094570159912,0.4130653440952301,-0.19748945534229279,0.9847689867019653,0.4218808710575104,0.3848766088485718,-0.2326051890850067,0.9932522773742676,0.5253096222877502,0.4146396815776825,-0.22397640347480774,0.9877240657806396,0.4228379428386688,0.38319844007492065,-0.2567402720451355,0.9941372275352478,0.5236075520515442,0.4040413498878479,-0.1828654408454895,0.9822489619255066,0.4255576431751251,0.37138691544532776,-0.21375656127929688,0.9898757934570312,0.49372684955596924,0.39022940397262573,0.0029980798717588186,0.9999755024909973,0.45136329531669617,0.3884170949459076,-0.0031430236995220184,0.9999539256095886,0.48375239968299866,0.5306430459022522,-0.04064434766769409,0.9766454696655273,0.4475189447402954,0.5206204056739807,0.038724325597286224,0.8874490857124329,0.47825729846954346,0.6798376441001892,0.056364938616752625,0.983214795589447,0.45626121759414673,0.581672728061676,0.3361962139606476,0.8445945978164673,0.47454339265823364,0.6987680792808533,0.062187667936086655,0.8655186891555786,0.46054232120513916,0.5786334872245789,0.3670211136341095,0.5933047533035278,0.4790286421775818,0.7218511700630188,-0.054110828787088394,0.9861061573028564,0.45616045594215393,0.6447345018386841,0.31776273250579834,0.884075403213501,1920.0,1080.0
0.47257375717163086,0.09252555668354034,-0.3253251612186432,0.9999917149543762,0.47776567935943604,0.07951822876930237,-0.31242895126342773,0.9999828934669495,0.4817541837692261,0.08026520162820816,-0.31267672777175903,0.9999791979789734,0.48481485247612,0.08117526024580002,-0.31264135241508484,0.9999854564666748,0.4678007960319519,0.07918990403413773,-0.31281140446662903,0.9999890923500061,0.4643896818161011,0.07951132208108902,-0.31304094195365906,0.9999892115592957,0.46149662137031555,0.07992763072252274,-0.31317970156669617,0.9999914169311523,0.48825347423553467,0.08814030885696411,-0.21908017992973328,0.9999862313270569,0.45601969957351685,0.08650854974985123,-0.22008708119392395,0.9999715685844421,0.47789791226387024,0.1080542728304863,-0.2875611484050751,0.999993622303009,0.46703198552131653,0.1074078381061554,-0.2891567051410675,0.999992847442627,0.5127140879631042,0.18844850361347198,-0.1405825912952423,0.9999930262565613,0.43415287137031555,0.18489979207515717,-0.14492936432361603,0.9999810457229614,0.5223149061203003,0.2960352897644043,-0.10316000878810883,0.9781837463378906,0.42512378096580505,0.2765147387981415,-0.12614300847053528,0.982241690158844,0.5261794924736023,0.38708844780921936,-0.18274959921836853,0.9889121651649475,0.4237786531448364,0.36623138189315796,-0.21185734868049622,0.9951108694076538,0.5263355374336243,0.41684478521347046,-0.20915521681308746,0.985030472278595,0.4217781126499176,0.3977595269680023,-0.24371512234210968,0.9928370118141174,0.5256497859954834,0.41886141896247864,-0.23657944798469543,0.987880527973175,0.4227598011493683,0.3978317081928253,-0.2687964141368866,0.9938041567802429,0.5239235162734985,0.4079072177410126,-0.1943994015455246,0.9822772741317749,0.42551374435424805,0.38764289021492004,-0.2243899405002594,0.9894822239875793,0.4949103593826294,0.3900600075721741,0.0027408830355852842,0.9999755024909973,0.4520230293273926,0.38836467266082764,-0.0028837567660957575,0.9999537467956543,0.4847927391529083,0.5323604345321655,-0.026092298328876495,0.9773496985435486,0.44662028551101685,0.5220271348953247,0.011876978911459446,0.892347514629364,0.4783984124660492,0.6765452027320862,0.12468384206295013,0.9843223094940186,0.4552173316478729,0.5836099982261658,0.318683922290802,0.8364603519439697,0.47454822063446045,0.6956323385238647,0.1343231201171875,0.8682268261909485,0.4584852159023285,0.5799229741096497,0.34893277287483215,0.5701161026954651,0.47962188720703125,0.7220185399055481,0.02668958157300949,0.9868773221969604,0.4559608995914459,0.6485059857368469,0.2898440659046173,0.8759352564811707,1920.0,1080.0
0.4729013741016388,0.08477135747671127,-0.31096723675727844,0.9999898076057434,0.47820138931274414,0.07117180526256561,-0.2977117896080017,0.9999796748161316,0.48237845301628113,0.07206200063228607,-0.29796063899993896,0.9999752640724182,0.4854747951030731,0.07311394065618515,-0.29793581366539,0.9999831914901733,0.46816566586494446,0.07042230665683746,-0.2983701527118683,0.999986469745636,0.46469131112098694,0.07073576748371124,-0.29859891533851624,0.9999862313270569,0.46174004673957825,0.07111996412277222,-0.29873642325401306,0.9999892711639404,0.48929184675216675,0.08011310547590256,-0.2057313472032547,0.9999842047691345,0.45615875720977783,0.07851190865039825,-0.20807799696922302,0.9999658465385437,0.47848400473594666,0.10135255008935928,-0.27402108907699585,0.9999927878379822,0.4672399163246155,0.09936992079019547,-0.2760471999645233,0.9999916553497314,0.5135940313339233,0.18037764728069305,-0.13301198184490204,0.9999932050704956,0.4336218535900116,0.18025921285152435,-0.13688397407531738,0.9999806880950928,0.5243821144104004,0.2942088842391968,-0.10365799814462662,0.9788625240325928,0.42466041445732117,0.2800770103931427,-0.11613138020038605,0.9824728965759277,0.5265681743621826,0.3857024610042572,-0.19043411314487457,0.9894293546676636,0.42348867654800415,0.3808889389038086,-0.1946374475955963,0.9951375722885132,0.5278489589691162,0.4157107174396515,-0.21770387887954712,0.9856470823287964,0.42136433720588684,0.4109892249107361,-0.22452636063098907,0.9927355051040649,0.525288462638855,0.4171938896179199,-0.24466761946678162,0.988344669342041,0.422603040933609,0.4119775593280792,-0.25099286437034607,0.9937402009963989,0.5233916640281677,0.4066750407218933,-0.20204664766788483,0.982863187789917,0.4254067838191986,0.4020064175128937,-0.2074475884437561,0.9895163178443909,0.49613574147224426,0.38981902599334717,0.0025904702488332987,0.9999759197235107,0.4524984359741211,0.38822153210639954,-0.0027516947593539953,0.9999547004699707,0.4850092828273773,0.5319092869758606,-0.02106933854520321,0.9779724478721619,0.4468739628791809,0.5257942080497742,-0.013435989618301392,0.8972491025924683,0.478604793548584,0.674687385559082,0.13294197618961334,0.9851065874099731,0.455108642578125,0.5913677215576172,0.2745966911315918,0.8379160165786743,0.47469374537467957,0.6949535608291626,0.14307750761508942,0.8677634000778198,0.4587227702140808,0.5812674760818481,0.3006349802017212,0.555916965007782,0.4796321988105774,0.7214300036430359,0.042543843388557434,0.9873433709144592,0.45454224944114685,0.6624355316162109,0.23928222060203552,0.8749697208404541,1920.0,1080.0
0.47323548793792725,0.07844502478837967,-0.31285300850868225,0.9999887347221375,0.47864389419555664,0.06431428343057632,-0.2987988591194153,0.9999779462814331,0.4830615222454071,0.06517363339662552,-0.299054890871048,0.9999731779098511,0.48622381687164307,0.06623846292495728,-0.2990325689315796,0.9999819397926331,0.4683747887611389,0.06384360790252686,-0.29962238669395447,0.9999850988388062,0.46484336256980896,0.06419888138771057,-0.299858421087265,0.9999847412109375,0.4618634581565857,0.06458284705877304,-0.2999984622001648,0.9999881982803345,0.4900772273540497,0.07320983707904816,-0.20357772707939148,0.9999831318855286,0.4562379717826843,0.07196780294179916,-0.20648929476737976,0.9999633431434631,0.4791220724582672,0.09529246389865875,-0.27476832270622253,0.9999924302101135,0.46746283769607544,0.09352468699216843,-0.27700817584991455,0.999991238117218,0.5146726369857788,0.17382240295410156,-0.12941370904445648,0.9999934434890747,0.43336036801338196,0.1753539890050888,-0.13556122779846191,0.9999810457229614,0.5261130332946777,0.28659409284591675,-0.10515893250703812,0.9795166254043579,0.4242522418498993,0.2812802493572235,-0.11671233922243118,0.9831442832946777,0.5270354747772217,0.38469550013542175,-0.20458225905895233,0.9899302124977112,0.4227084517478943,0.38747256994247437,-0.19892720878124237,0.9952719807624817,0.5282903909683228,0.4129897654056549,-0.2344079166650772,0.9862625002861023,0.4205361604690552,0.4175948202610016,-0.23042963445186615,0.9928043484687805,0.5253635048866272,0.4142166078090668,-0.2622169256210327,0.9888092279434204,0.42227235436439514,0.4179152846336365,-0.25733911991119385,0.9938101768493652,0.523250162601471,0.4046606421470642,-0.21695290505886078,0.9834722280502319,0.42508184909820557,0.4079839289188385,-0.2120438665151596,0.989724338054657,0.4964223802089691,0.38979092240333557,0.002651601331308484,0.9999768733978271,0.45248278975486755,0.38754403591156006,-0.002823068993166089,0.9999570250511169,0.4853495657444,0.5327807664871216,-0.012275082059204578,0.9787099361419678,0.44725337624549866,0.5274474620819092,-0.00407310388982296,0.9027329087257385,0.4785272479057312,0.6726725101470947,0.15759794414043427,0.9856507182121277,0.45529869198799133,0.6103392243385315,0.2662152051925659,0.8464561700820923,0.47468888759613037,0.6902772188186646,0.16929718852043152,0.8660995960235596,0.4591377377510071,0.6098473072052002,0.290398508310318,0.5560532212257385,0.4792588949203491,0.7234635353088379,0.0698600709438324,0.9876141548156738,0.45196613669395447,0.6777248978614807,0.2229308784008026,0.8797310590744019,1920.0,1080.0
0.4733758270740509,0.0725952684879303,-0.29262596368789673,0.9999853372573853,0.47881418466567993,0.05805163085460663,-0.27865856885910034,0.9999701380729675,0.48325785994529724,0.058921199291944504,-0.27890318632125854,0.9999638199806213,0.4864632487297058,0.060022078454494476,-0.278876394033432,0.9999758005142212,0.46846824884414673,0.058142099529504776,-0.279937207698822,0.9999799728393555,0.46491214632987976,0.05873967334628105,-0.28016623854637146,0.9999797344207764,0.46195724606513977,0.059331949800252914,-0.2803005874156952,0.9999845623970032,0.4899774193763733,0.06716589629650116,-0.186295747756958,0.9999775290489197,0.4562396705150604,0.0668887123465538,-0.19176112115383148,0.9999532103538513,0.4792630076408386,0.08915413916110992,-0.25575536489486694,0.9999908804893494,0.4676458239555359,0.08820490539073944,-0.25857898592948914,0.9999895691871643,0.5156183242797852,0.1686825007200241,-0.11532596498727798,0.9999933838844299,0.4332045912742615,0.17010706663131714,-0.1307273656129837,0.9999809861183167,0.5275538563728333,0.2773309350013733,-0.09024916589260101,0.9800555109977722,0.42353492975234985,0.2816235423088074,-0.0938105583190918,0.9836344122886658,0.5271415114402771,0.3662452697753906,-0.1947009116411209,0.9903313517570496,0.42094433307647705,0.3881128430366516,-0.16867312788963318,0.9953160285949707,0.5277739763259888,0.3968673050403595,-0.22470936179161072,0.9867501854896545,0.41873863339424133,0.4185548722743988,-0.19820046424865723,0.9927557110786438,0.5251190066337585,0.3946690857410431,-0.25158557295799255,0.9891564846038818,0.4212532639503479,0.4191676080226898,-0.22579166293144226,0.9937669634819031,0.5230157971382141,0.38449931144714355,-0.20690801739692688,0.9839405417442322,0.42423221468925476,0.40888336300849915,-0.18177908658981323,0.9897683262825012,0.49638184905052185,0.38968703150749207,0.0034220328088849783,0.999977707862854,0.45230531692504883,0.38654854893684387,-0.0036277673207223415,0.9999594688415527,0.486258327960968,0.5354019999504089,0.015903238207101822,0.9788533449172974,0.44772693514823914,0.5303539037704468,0.0021430267952382565,0.909023642539978,0.4782562255859375,0.6717207431793213,0.1820949763059616,0.9860881567001343,0.45542043447494507,0.6343928575515747,0.21560505032539368,0.8590837717056274,0.4738869369029999,0.6871873736381531,0.19282051920890808,0.866034209728241,0.4592890441417694,0.640091061592102,0.2318771332502365,0.5716246366500854,0.4791496694087982,0.7222213745117188,0.09390516579151154,0.9877427816390991,0.4521659016609192,0.6967377066612244,0.14606520533561707,0.8883063793182373,1920.0,1080.0
